,T152_dist,T153_dist,T019_dist,T018_dist,T156_dist,T157_dist,T154_dist,T155_dist,T013_dist,T012_dist,T011_dist,T159_dist,T017_dist,T016_dist,T015_dist,T014_dist,T151_dist,T080_dist,T081_dist,T082_dist,T083_dist,T084_dist,T085_dist,T086_dist,T088_dist,T089_dist,T158_dist,T149_dist,T148_dist,T009Alt_dist,T145_dist,T144_dist,T147_dist,T146_dist,T141_dist,T143_dist,T142_dist,T903_dist,T092_dist,T091_dist,T090_dist,T097_dist,T096_dist,T095_dist,T094_dist,T099_dist,T222_dist,T138_dist,T046_dist,T128_dist,T114_dist,T027_dist,T025_dist,T228_dist,T229_dist,T900_dist,T224_dist,T225_dist,T226_dist,T227_dist,T220_dist,T221_dist,T028_dist,T223_dist,T044_dist,T045_dist,T129_dist,T047_dist,T040_dist,T043_dist,T048_dist,T049_dist,T031_dist,T030_dist,T033_dist,T035_dist,T034_dist,T037_dist,T036_dist,T039_dist,T236_dist,T235_dist,T233_dist,T232_dist,T231_dist,T230_dist,T054_dist,T051_dist,T050_dist,T209_dist,T200_dist,T206_dist,T062_dist,T063_dist,T060_dist,T061_dist,T066_dist,T067_dist,T065_dist,T069_dist,T135_dist,T054C_dist,T238_dist,T215_dist,T212_dist,T219_dist,T218_dist,T150_dist,T115_dist,T079_dist,T078_dist,T075_dist,T074_dist,T077_dist,T076_dist,T071_dist,T070_dist,T073_dist,T072_dist,T094B_dist,T100_dist,T103_dist,T102_dist,T107_dist,T008_dist,T009_dist,T162_dist,T161_dist,T160_dist,T001_dist,T002_dist,T003_dist,T004_dist,T005_dist,T006_dist,T007_dist,T237_dist,Trap
T071,8.75380642464,14.0957337531,19.8114043198,27.1665024152,3.17338776288,10.2789125053,15.3969047016,0.617681734755,15.8420924473,23.4790230954,18.7621815332,11.8230734358,19.9262051137,25.7585746202,21.793959036,21.0185875104,15.1255409006,13.8908617587,13.1129450027,11.3387275912,15.6983215588,17.7469422548,12.5698441792,13.2574292829,11.801795679,12.3344454296,12.3745769594,25.3445135887,27.2524127424,24.5361787154,16.230201039,17.7169202565,17.9100402233,20.5968070986,20.0977232621,24.2598999587,19.086732496,23.4147269101,15.7379685072,13.8852552286,13.2430837044,20.8641792983,9.88695932808,10.4851301161,11.3760066649,19.0874285944,16.1816818248,16.9905687412,15.8437208714,19.4700293298,3.81266515422,22.9632809093,22.0991750571,19.426568945,11.7583409354,23.4749455132,20.3874258815,5.64428887963,10.2329725931,15.7076068039,21.4776248048,23.9709223659,23.9531269344,21.5270832682,12.7806780703,18.0583162167,18.3198078586,11.714453854,9.20757079849,10.8189142939,13.9105635067,16.2516537347,2.48369471625,14.0040499016,15.2506056896,3.45312781405,10.1728120406,15.6172800887,7.32034427618,15.0759188002,23.7183476698,12.4036994353,25.5307308772,17.1288576721,24.6500837678,13.7562469773,19.6820217282,12.2597774184,16.7825589308,19.6039560881,21.3447034411,19.9833982346,5.77448837478,6.42755607074,9.36174429311,8.34337835246,6.1894415914,3.54993693942,2.02994042955,8.24526389849,13.9587560954,19.9346250956,6.52606086194,22.9037349539,22.9317326724,22.2913684276,18.9263415595,26.4151090549,18.9523720143,17.7973578228,10.072965749,15.9628044487,10.214178997,15.7660874153,13.3930906904,0.0,2.5261668684,14.5940162432,7.17022364149,11.2575953978,21.5124981996,21.7527290743,14.6121837058,17.0771426567,25.2301684071,22.5014453031,14.8269227282,10.90406371,15.3702650643,19.4790888182,19.3733462897,20.3894209743,20.2954027542,17.8688064687,23.2875537428,23.7560446579,8.22097452048,T071
T070,8.64727909879,12.612788714,18.8216555831,26.19355854,5.53211075471,11.2291686095,13.9832864325,2.85781187817,14.062929221,21.957077364,16.6263859683,14.241987299,18.2056532759,23.820697621,19.7490181331,19.2132973589,13.1949524745,16.0645860607,14.347504433,12.857096501,17.8381609276,20.2269543267,15.0376675997,15.7727030641,11.5780040801,14.7992934602,14.8075636585,24.3964811959,26.0858705532,22.3276211211,16.5543577086,15.8521135256,17.0046745927,19.529506455,18.5167957382,22.4080381861,17.3734365042,20.9448304732,16.2029890945,14.2897073333,13.3854447563,23.3898013913,12.3712335678,12.9844459583,13.8753874669,21.3241993703,14.8139976579,19.3180380304,15.7862116952,21.8671431962,5.06485142988,21.5931160123,20.5666435916,18.1811275053,13.9997762643,21.1328105619,19.6558838922,8.16808550271,11.916709947,18.0516107924,20.4773823415,26.4550097199,22.8731155712,19.604745283,12.2414371924,17.5656804223,18.6106811443,11.5060958983,8.90115402556,10.8116687,14.1914079269,16.1247783166,2.89042364715,13.1452906196,14.5187311552,5.95342068503,10.5447236616,13.7411946677,7.17598972967,14.000195741,22.0260252339,14.3554991238,23.6150056804,16.7034450439,23.7453710477,12.3448907617,19.4869651258,12.8748574566,16.0272225381,21.7832695364,23.8112410544,22.1811909976,7.13850332556,6.68223912939,10.3017405862,9.82652638778,8.37695034904,6.07539930662,4.339887608,10.4076670483,16.2585061656,19.6933806253,8.97235808095,25.317019026,25.3649414182,21.4183009403,17.6408563921,25.3621847515,21.4653747086,19.7964098056,12.0813655521,17.6084812809,11.2495717607,17.657477882,15.0828645945,2.5261668684,0.0,16.5586312355,9.63955051072,13.7657779926,23.8023936381,24.1156966925,16.8090618624,19.381571323,23.4867870264,20.5357983771,17.2123518986,13.4188364452,14.8246545133,18.1452301399,17.4677140069,18.8253027234,18.8119115905,16.1658510769,21.4237981912,22.0745222067,10.7152315962,T070
T073,12.5343700621,19.9783938862,21.2361876581,26.8581172224,11.539423627,8.06964215152,20.4718882738,14.7683238876,22.6594997986,27.1166643147,27.0758212152,6.03108730607,25.4434607166,31.7267899434,29.0288594603,26.8335106352,22.9451585503,2.29064819239,5.82263697456,4.84439789412,2.26497603396,8.97054120436,6.9587168,11.3445405802,13.2742417632,6.89353777612,13.4363957912,25.2171857213,28.0916519888,32.6388209211,11.9078090079,24.5518377225,19.4849533709,22.233771511,24.7633415391,29.8467311433,24.7418119256,34.1838666393,10.9013816241,10.673176705,11.8825482319,14.3031546487,7.84178297082,11.4670275124,7.94391699529,5.79020276336,20.7568303454,5.35437677078,13.8422142763,8.17286518125,11.6210236222,25.7913991544,26.0612559722,22.3689292607,3.90879264839,32.8233723153,20.21276085,11.3251980033,4.98182864272,4.97264188651,22.5083542127,13.6974203877,24.8766557712,27.9909192908,14.9780849027,17.3707226996,13.1409299638,13.1870475852,13.2400130937,12.1844320783,11.3376777307,14.4062548379,13.837886717,16.9867980138,17.0144374234,11.775974134,10.5966723973,23.01551207,12.8018611605,18.6076599548,28.3641783109,2.20314144747,31.3748626707,16.4637015005,24.4070545238,19.4315248888,16.7409880614,9.35838509951,17.9957871929,5.77937949769,11.0700397459,6.25842567081,9.69849686238,11.9356966046,8.48507143269,7.21806559712,8.47434966336,12.1014371664,12.5783312078,6.47174929018,16.0733603061,17.1653870837,9.10519243756,11.2343756644,11.6178905186,22.396183051,22.2267691809,26.7121366595,11.098353623,3.24575096759,4.52212011341,3.16705168836,7.7152495845,1.34719451533,2.70553461528,14.5940162432,16.5586312355,0.0,8.90515487268,8.28254406673,8.42703840195,9.48555515845,2.55240820454,5.07154903054,29.9692030488,29.0982525249,5.41864712672,8.61193699908,16.1456681465,22.8968142233,26.1113386911,24.8933250867,24.3560184249,23.7483181733,29.0955237309,28.3280485272,8.72266895148,T073
T072,10.9798220741,18.4104937099,22.4619216573,29.3881914236,4.15976677234,9.14834587278,19.4377889288,7.06138321766,20.719711169,27.3330943034,24.4126828806,4.70359654596,24.4493271714,30.6796143461,27.1126102506,25.7181877963,20.4047031198,7.48753569494,10.2861228598,7.91960597021,9.31397492651,10.5875278013,5.40064977488,6.96206714012,13.4936684773,5.16441629224,7.27002099105,27.5753137028,30.0014572964,30.2662652892,15.6947876866,22.706318504,20.4881293863,23.3977505739,24.2535379441,28.97969556,23.6295521983,30.0413116678,14.8634830156,13.4856136265,13.6942328306,14.081196094,2.74042843946,4.83927642847,4.27665051901,12.315384364,20.0492449997,10.0194068676,16.4242757669,12.3497531826,6.32152510323,26.4349498308,26.0377670469,22.7608909385,5.25442269837,29.6369615715,22.32039851,2.43342079527,6.50324172463,8.71275204703,24.0490827929,16.8160683166,26.6050615839,26.5202746167,15.060853355,19.5522870136,17.6316812624,13.3865289951,11.7400529904,12.1984441738,13.8565829311,16.9674220277,7.80531660074,16.8730270136,17.6567410353,3.72848974721,10.7520177041,20.7396931943,10.1657989601,18.3413787646,28.0207597584,7.03114267332,30.394778259,18.5390297391,26.7958137604,17.9397015537,20.2256874378,11.5851265633,19.0820193851,12.9780564172,14.176006169,13.2999922739,5.92966395081,8.86943315934,8.60351891349,6.23596564173,2.64769355172,3.78021853278,5.33392595581,3.03324379289,9.71601260989,20.5833857782,0.728160715105,15.7583389,15.7696864472,24.4773223806,22.3944988735,28.8857025021,11.8916659749,11.7766175638,4.95770955817,11.2789185903,8.83532523669,10.2387299415,8.88603778549,7.17022364149,9.63955051072,8.90515487268,0.0,4.21550201465,14.5836586778,14.6787403459,8.08737968773,10.1612264451,29.6239926755,27.5829871289,7.74851962238,3.93761662653,17.2936080717,23.0359837475,24.3974556656,24.4878776058,24.190637058,22.4465889931,28.0680848891,28.0280542313,1.16355370849,T072
T094B,14.6368684425,22.2860218958,25.7631967239,32.3937636089,8.35838531631,11.8722416837,23.2269760252,11.0701553283,24.6895227633,30.9513159434,28.5111773054,2.25748708861,28.2931007581,34.5798556507,31.1302133482,29.5957949522,24.4594541319,6.13863744477,11.9054478301,9.62718427803,7.61526478427,6.56964197903,1.80113849042,3.47789819337,16.8224198445,1.6855577746,5.1673668498,30.6155521126,33.2026669156,34.3582922551,17.9814491236,26.6809304373,23.8145705224,26.7306256148,27.9993077141,32.8367420585,27.4872721886,34.25487319,17.0466829739,16.0098327533,16.5624826864,9.8919920192,1.56776547073,3.28136879605,0.348802231772,9.59949994546,23.7809160982,7.02921248477,19.163713749,8.77304075168,10.4591833012,29.9418647056,29.6975980711,26.2835257624,4.5391670052,33.8052050944,25.3626150426,5.80166212133,8.40030192459,5.78551740882,27.2869610416,12.7515045034,29.8230357313,30.4654218285,18.48827753,22.5139753563,19.7185375789,16.7157977673,15.4215838709,15.5181748954,16.5022052002,19.7329531663,12.0206442894,20.4044079113,21.0156964759,7.81236189657,13.9361542247,24.7607990834,14.0223375618,21.9435761534,31.7677294056,7.27851327377,34.2814828258,21.5080079071,29.8171951387,21.7932854691,22.7656679242,14.1763645781,22.3556102828,10.4793873021,10.2008827108,10.6827303216,9.72915201714,12.7480175871,11.5791581631,9.15926381366,6.46786043022,7.7341360011,9.5150069452,5.528040994,7.8267731057,23.1554975817,4.93670771157,12.0135753792,11.9345268611,27.5626153393,25.9658263146,31.9971441393,7.7023452429,10.2800812664,6.32738665559,11.3145163338,11.500165339,9.56407109385,9.51176642023,11.2575953978,13.7657779926,8.28254406673,4.21550201465,0.0,11.445045241,11.1934242648,6.3699642162,7.30140340275,33.3837822133,31.5426151674,4.64243916269,0.46064238437,20.5033568137,26.6231033707,28.365731018,28.2143292688,27.8618046705,26.3265851857,31.9480253909,31.7660326434,3.07411142782,T094B
T100,20.9268583988,28.4034759539,29.273028486,34.2891915398,18.3406867734,16.4965577543,28.8739459127,21.5173226381,31.0861288007,35.2774248054,35.4984866966,9.93691903711,33.8084247972,40.0581202954,37.4446519421,35.2014657643,31.3633911879,7.89459159029,14.0307595258,13.2669209905,6.36934567037,6.24334870366,9.67029264894,12.478696219,21.668544048,9.83812544694,15.1514088864,32.7684601793,35.7421041785,41.0638555913,19.59954538,32.9743802158,27.6204235735,30.2614108505,33.077274022,38.1664155104,33.1223390791,42.5079500473,18.6242306835,18.7810025817,20.1273372029,10.1359273893,12.2066530812,14.3616517112,11.1565972769,2.65338921872,29.1320221493,4.56537756631,21.8008046566,3.18081593119,19.2506878051,33.8762761075,34.283114466,30.5680198696,9.8115695067,41.2350527847,28.0221247493,16.8216893919,13.225830305,5.87459272015,30.4238606314,6.54670407016,32.6699769022,36.3836634995,23.3549511762,25.2697249403,20.3841188311,21.5841153902,21.6464174709,20.6036258008,19.4694302363,22.3380670847,21.3600039151,25.3504314976,25.2805140815,18.2096459544,19.0232404255,31.4409117226,21.0925895138,26.963992275,36.6168101674,10.2595480521,39.6996326044,24.4338353835,31.970824709,27.8563178701,24.1843375829,17.6669789055,26.1540437439,2.8305829374,4.92004607401,2.34556813896,17.5672934693,20.1260234875,16.8873487548,15.3728864367,15.4311010682,18.3441555926,19.5120052392,13.4324157193,17.1787906857,24.6121194681,15.1108905394,3.48651740333,4.1032966609,30.1397501068,30.4691469591,34.295083053,7.5088570065,5.97808108951,12.0792800564,10.105530519,16.1405320451,8.16366747538,11.0587392713,21.5124981996,23.8023936381,8.42703840195,14.5836586778,11.445045241,0.0,1.71876468889,7.1128675749,4.43845365315,38.2067715052,37.4898829604,6.90956934317,11.9054581215,24.3471344156,31.1336413883,34.5254001219,33.1913629849,32.6237090305,32.1487068834,37.4401486034,36.5735947448,13.7938693206,T100
T103,21.82528143,29.4129891078,30.5789752605,35.7607546495,18.6008951126,17.4998873798,29.9457346065,21.7088676106,32.0795126626,36.5366367718,36.4367399298,9.97555420355,34.9285579876,41.2111555792,38.4835626395,36.3181894525,32.2897982159,8.57871165673,15.232088959,14.2621316703,7.29157281131,5.30015110383,9.49260256356,11.7511435407,22.755614402,9.69004971637,14.4129615163,34.2134238161,37.1685405245,42.0650097199,20.9804514846,33.9931505849,28.8850709336,31.5718802176,34.2438931431,39.3292030498,34.2242973411,43.2759948001,19.9934863704,20.0404462709,21.3298054742,8.5821488697,12.1462012591,13.884972115,10.9380949798,3.78290339741,30.241078674,4.84295255357,23.1195291535,2.43024541057,19.7490910622,35.1680815514,35.5102530033,31.805220337,10.2606858812,42.1323257426,29.3975564274,16.7988108975,14.0713820355,6.06984137374,31.7722003418,4.85286111977,34.0566282064,37.4680814558,24.4629722905,26.614627036,21.8539377295,22.6673555126,22.5651133774,21.6456798905,20.7216719192,23.6663816417,21.7939323989,26.4723462056,26.4766354592,18.3756629459,20.034967886,32.3987148763,21.8883414129,28.0931487896,37.8267918547,11.12085265,40.8583235124,25.7551193952,33.4119357334,28.8681269399,25.6333659869,18.8289951092,27.406912458,4.29853674376,3.28214865227,3.85585106666,18.1783210524,20.8609443394,17.819641913,16.1392346406,15.8029232398,18.4589478855,19.787402971,13.8722836984,16.2643449209,26.0617489677,15.2601557627,1.85971155935,2.42400399377,31.5359392279,31.6826501264,35.7352136679,6.18963675323,7.39035478553,12.7255199609,11.4801745531,17.1310583727,9.4139879169,12.1766205106,21.7527290743,24.1156966925,9.48555515845,14.6787403459,11.1934242648,1.71876468889,0.0,7.79847094074,4.86650250096,39.4264221937,38.5757448911,6.93425513281,11.646712301,25.5774792836,32.3507147463,35.5700987528,34.3699551608,33.8227747584,33.2220689729,38.58088842,37.7879028782,13.7915732651,T103
T102,14.056564859,21.7148185951,23.4695293375,29.2817867878,11.4482371096,9.85797624896,22.320888644,14.681106622,24.3605173458,29.2508627942,28.6727867712,4.16308118011,27.3597849031,33.6806021766,30.7992988022,28.7401002999,24.5225280328,0.785005535385,8.12137792282,6.66341006999,1.27632393574,6.46502367419,4.79688940193,9.10647444046,15.1929127774,4.79152750876,11.3866294487,27.6166083912,30.4566409725,34.3406892998,14.3348256407,26.295047289,21.666605635,24.4679165435,26.7594311274,31.8207512483,26.6294409938,35.4826342205,13.3292166408,12.9447652738,14.0358895543,11.7741714806,6.33790062329,9.64814077505,6.02116465951,4.53579785747,22.6710028691,3.14047059034,16.1589520078,6.07401630355,12.1519780008,27.9801851918,28.1498221495,24.4899866315,2.88212412517,34.3472195192,22.5512884783,10.4945795914,6.29880878903,2.47287095521,24.7954940013,11.5684356256,27.2038993048,29.8404404549,16.9233178656,19.6888408089,15.6457385846,15.0988936336,14.8071948269,14.0207497569,13.5858331724,16.7302561794,14.2859255729,18.9436863316,19.1020410564,11.4595110732,12.380225693,24.6508884538,14.0899116046,20.5678402379,30.4176096471,3.40340369107,33.3385361733,18.756020386,26.8055316485,21.1736922072,19.195015209,11.4782067222,20.169650113,4.99234162372,8.85734819746,5.37485181893,10.4560027901,13.0698709536,10.0909141281,8.34085449124,8.4425315882,11.6802582436,12.5872139083,6.40140940157,13.9610071594,19.6167989808,8.47584056696,9.39034521789,9.67794138081,24.7487727261,24.3105567762,29.0994316083,8.58386735066,3.92697177067,4.9693702996,5.66775024533,9.47544906934,3.50943269523,5.00328358581,14.6121837058,16.8090618624,2.55240820454,8.08737968773,6.3699642162,7.1128675749,7.79847094074,0.0,2.97973167392,32.0328002126,30.947838924,2.87561311879,6.76465117675,18.2983176833,24.9830622129,27.896962574,26.9085719587,26.4066866434,25.5894907083,31.0357875372,30.3883979467,7.58949470532,T102
T107,17.0350163928,24.6917927516,26.2919901806,31.9026964177,13.9065321377,12.8192185124,25.286365363,17.0789276363,27.3395525442,32.1336804038,31.6508584003,5.5672750167,30.3152944142,36.6294816699,33.7755628428,31.6979961474,27.5002912666,3.74429900587,10.8829545989,9.60498625892,2.81871081076,4.33957660775,5.50060345787,9.05735044851,18.140133687,5.62892384622,11.6429738516,30.274829175,33.1591041809,37.3202355946,16.9617137906,29.2724639206,24.5210331143,27.2901264179,29.6948711054,34.7640278874,29.5902246859,38.4173370944,15.9563183226,15.7338918272,16.8990867944,9.62957443561,7.87181709936,10.4335747573,6.98351601859,2.29905009889,25.6250421369,0.421489371609,18.912668457,3.1283300617,14.9095591884,30.8328343044,31.0530749524,27.3773401089,5.4247340422,37.3189618499,25.2841413744,12.435510526,9.27816487192,1.52124627179,27.5768360006,8.65467453869,29.9481943075,32.8081737907,19.8662248827,22.441795154,18.1118461765,18.0475043278,17.7866407522,16.9821456503,16.3923565148,19.4773521719,16.9835146259,21.8854744784,22.0008412629,13.7721037723,15.346955805,27.6304760084,17.0465268964,23.509967064,33.3354277199,6.37158914464,36.2848887721,21.5317770275,29.4653424436,24.1501619289,21.7703874309,14.3526758904,23.0276561825,3.23531678264,5.99955929322,3.38955528117,13.3130899807,16.0029563208,13.069077913,11.2965849743,11.0215952229,13.9122579403,15.0807603177,9.04966404958,13.9792136146,22.1965189647,10.6767548836,6.41242273013,6.70087996549,27.4663184478,27.2141898356,31.7738863499,6.41615437085,4.38213079878,7.86080588519,7.744065469,12.4395627222,5.46609068645,7.74876004454,17.0771426567,19.381571323,5.07154903054,10.1612264451,7.30140340275,4.43845365315,4.86650250096,2.97973167392,0.0,34.9472793028,33.9158008003,2.65936062462,7.75768167601,21.1663841152,27.8859985091,30.8715608464,29.8382171008,29.324075945,28.5572740445,33.9871977914,33.3036287965,9.41145938323,T107
T008,18.7471099044,11.2821603908,9.24320712474,9.56887510857,26.3700461497,22.2349199713,10.1862644172,25.8149260809,9.42412567,3.16325128894,8.38582577217,32.4055040967,5.30412069258,2.79879435336,5.43148918968,4.31380806293,10.4044689662,31.3371186433,24.1957527796,25.3723461382,32.2162069883,38.1145600858,33.6590911797,36.5555472117,16.8875329188,33.4274011267,36.679707614,9.2340561378,7.51676722572,7.24713590234,18.9653546133,7.70720567581,10.6397496802,8.35159193479,5.38454970216,1.78141018695,6.14389490529,13.8432600888,19.8469451033,19.4320989254,18.0966196967,42.9188154566,31.8381064299,34.3546726455,33.2809558623,35.6645279738,9.60290348803,35.1612589157,16.553452877,38.0754440791,23.5553302287,4.84934460675,3.92707901722,7.64799722528,30.5630514793,10.0360635554,11.1170889056,29.7072454442,25.9548027555,34.3920955794,8.65803522038,43.5953487935,7.66247303706,4.44077590738,15.1516276569,13.3380943515,18.9493940109,16.9867505639,17.9622707215,18.1287195967,18.7408240301,16.066273386,23.0281977056,13.1408983453,12.9547899595,27.355542144,19.7855378643,9.79370649357,19.458659109,11.5337376086,1.62338216487,28.6478684391,2.43166589838,13.9958427853,9.53465401373,11.7166816948,15.4134941132,20.6113739211,12.0715446634,35.3942125595,40.889297101,35.8878295281,23.7197521628,20.7556646045,22.1844201949,24.431601704,27.0347456592,27.8129648514,25.6637348953,27.9154808063,38.7592866839,15.062456832,28.9412431894,41.2005085342,41.5852178016,9.69181469698,7.74387777165,8.42937608139,40.0547132372,32.2742308862,27.8511744058,28.175777711,22.6267915693,30.04726926,27.2648827886,25.2301684071,23.4867870264,29.9692030488,29.6239926755,33.3837822133,38.2067715052,39.4264221937,32.0328002126,34.9472793028,0.0,4.11168696488,34.2416490029,33.2718955678,13.859639174,7.07586758198,6.26021803993,5.17936642934,5.62680596493,7.36219918907,2.55699819006,1.64457852315,30.725640683,T008
T009,17.0921739236,9.31375050015,10.1084844417,12.8480983989,24.0212834386,21.0982605501,8.63186865722,23.0562646933,6.86327914952,5.53237205994,4.44193534035,30.8078688218,3.7835412547,3.29729162327,1.32222768805,2.431445443,7.37601101342,30.2116086128,23.5061648429,24.3264229461,31.2887334913,36.7396456107,32.0189321444,34.5438427194,15.8249122659,31.778515739,34.4040643997,12.07200667,11.0609921503,4.30807749784,19.0419850933,4.87910882517,10.8448987824,9.48793893411,4.9069176994,2.38192597978,4.38183570101,10.132099873,19.8014547306,19.0027611082,17.4961875879,41.2944388633,29.9769725526,32.1663042481,31.4783007122,34.8792479704,8.36864330205,34.0866255524,16.5400415894,37.0212720779,21.3276735016,6.97792639741,5.12462953392,7.99113339007,29.1737319651,6.48080205983,12.3101374845,27.3698032189,24.6988464494,33.2002568645,10.2023452035,42.4830649514,10.1854327491,1.10786052619,14.1362738064,13.84091707,19.4726005847,15.9113851005,16.306027731,16.9379485009,18.3107302895,16.145782718,20.479462595,12.1544873913,12.4513905696,24.9588824428,18.568859443,6.91495253501,17.5272690983,10.5603271338,3.74263757999,27.5458801845,3.13737829052,14.2444751435,12.1447615831,9.83623334351,16.3680628009,19.8509032766,12.0262140121,34.730168438,39.7360974797,35.2239796384,21.8152315412,18.7948997522,20.8805223154,22.9346286214,25.0889869445,25.3721141351,23.1925131845,26.2185480768,36.3200913674,16.0901681378,26.8738025947,40.2847028513,40.6134403362,11.5412404012,7.76093115731,11.6479312323,38.5815369496,31.6835255905,26.4447102414,27.6903613988,21.4764309031,29.3585002294,26.4330817461,22.5014453031,20.5357983771,29.0982525249,27.5829871289,31.5426151674,37.4898829604,38.5757448911,30.947838924,33.9158008003,4.11168696488,0.0,32.9183162193,31.3809662084,13.5361114607,7.2369943434,3.18669077187,4.9697175267,5.74214559407,5.35852836175,1.59365791656,3.8797493758,28.7222397181,T009
